architect,keyword,file_title,dimensions
Frank Lloyd Wright,Staircase,"File:Atrium, Rookery Building, LaSalle Street and Adams Street, Chicago, IL - 52900630287.jpg",3024x4032
Frank Lloyd Wright,Staircase,"File:Rookery Building, LaSalle Street and Adams Street, Chicago, IL - 52901648778.jpg",3912x2934
Frank Lloyd Wright,Staircase,"File:Atrium, Rookery Building, LaSalle Street and Adams Street, Chicago, IL (52901360669).jpg",3869x2901
Frank Lloyd Wright,Staircase,"File:Rookery Building, LaSalle Street and Adams Street, Chicago, IL - 52900631247.jpg",3024x4032
Frank Lloyd Wright,Staircase,"File:Rookery Building, LaSalle Street and Adams Street, Chicago, IL - 52901591045.jpg",3024x4032
Frank Lloyd Wright,Staircase,"File:Rookery Building, LaSalle Street and Adams Street, Chicago, IL - 52901648828.jpg",4032x3024
Frank Lloyd Wright,Staircase,"File:Rookery Building, LaSalle Street and Adams Street, Chicago, IL - 52901647638.jpg",4032x3024
Frank Lloyd Wright,Staircase,"File:Rookery Building, LaSalle Street and Adams Street, Chicago, IL - 52901591170.jpg",3024x4032
Frank Lloyd Wright,Staircase,"File:Lobby, Rookery Building, LaSalle Street and Adams Street, Chicago, IL.jpg",3846x2885
Frank Lloyd Wright,Staircase,"File:Lobby, Rookery Building, LaSalle Street and Adams Street, Chicago, IL - 52901198951.jpg",3926x2944
Frank Lloyd Wright,Auditorium,File:Frank Lloyd Wright Home And Studio (7403075288).jpg,3601x2677
Frank Lloyd Wright,Auditorium,"File:2021 Arizona State University, Tempe Campus, Gammage Auditorium by Frank Lloyd Wright.jpg",3845x2827
Frank Lloyd Wright,Auditorium,File:Gammage Auditorium (32342650252).jpg,5760x3840
Frank Lloyd Wright,Auditorium,File:Grady Gammage Memorial Auditorium-7.jpg,5227x3485
Frank Lloyd Wright,Auditorium,File:Grady Gammage Memorial Auditorium-4.jpg,5472x3648
Frank Lloyd Wright,Auditorium,File:Grady Gammage Memorial Auditorium-6.jpg,5472x3648
Frank Lloyd Wright,Auditorium,File:Grady Gammage Memorial Auditorium-1.jpg,5399x3600
Frank Lloyd Wright,Auditorium,File:Grady Gammage Memorial Auditorium-3.jpg,4955x3303
Frank Lloyd Wright,Auditorium,File:Grady Gammage Memorial Auditorium-5.jpg,3648x5472
Frank Lloyd Wright,Auditorium,File:Grady Gammage Memorial Auditorium-2.jpg,4819x3212
Frank Lloyd Wright,Auditorium,"File:2021 Arizona State University, Tempe Campus, Gammage Auditorium from northeast.jpg",4445x2490
Frank Lloyd Wright,Auditorium,"File:2021 Arizona State University, Tempe Campus, walkway to Gammage Auditorium from northeast.jpg",3251x2201
Frank Lloyd Wright,Auditorium,File:Kubo Auditorium from Northeast side.jpg,4608x3456
Frank Lloyd Wright,Auditorium,File:Marinciviccenter01.JPG,1280x960
Frank Lloyd Wright,Auditorium,File:Bartlesville Community Center 05.jpg,3024x4032
Frank Lloyd Wright,Auditorium,File:Bartlesville Community Center 11.jpg,3848x2886
Frank Lloyd Wright,Auditorium,File:Bartlesville Community Center 08.jpg,4032x3024
Frank Lloyd Wright,Auditorium,File:Bartlesville Community Center 02.jpg,3810x2857
Frank Lloyd Wright,Auditorium,File:Bartlesville Community Center 10.jpg,4032x3024
Frank Lloyd Wright,Auditorium,File:Bartlesville Community Center 07.jpg,3024x4032
Frank Lloyd Wright,Auditorium,File:Bartlesville Community Center 01.jpg,3765x2823
Frank Lloyd Wright,Auditorium,File:Bartlesville Community Center 03.jpg,4032x3024
Frank Lloyd Wright,Auditorium,File:Bartlesville Community Center 04.jpg,4032x3024
Frank Lloyd Wright,Auditorium,File:Bartlesville Community Center 09.jpg,4032x3024
Frank Lloyd Wright,Auditorium,File:Bartlesville Community Center 06.jpg,3024x4032
Frank Lloyd Wright,Auditorium,"File:Norton Center For The Arts, Centre College, Walnut Street, Danville, KY - 51972977085.jpg",3794x2846
Frank Lloyd Wright,Auditorium,"File:Norton Center For The Arts, Centre College, Walnut Street, Danville, KY - 51972484928.jpg",2872x3829
Frank Lloyd Wright,Auditorium,"File:Norton Center For The Arts, Centre College, Walnut Street, Danville, KY - 51972485023.jpg",3872x2904
Frank Lloyd Wright,Auditorium,"File:Norton Center For The Arts, Centre College, Walnut Street, Danville, KY - 51972485158.jpg",2933x3911
Frank Lloyd Wright,Auditorium,"File:Norton Center For The Arts, Centre College, Walnut Street, Danville, KY - 51971408402.jpg",3065x2299
Frank Lloyd Wright,Auditorium,"File:Norton Center For The Arts, Centre College, Walnut Street, Danville, KY - 51972698049.jpg",3865x2898
Frank Lloyd Wright,Auditorium,"File:Norton Center For The Arts, Centre College, Walnut Street, Danville, KY.jpg",3926x2944
Frank Lloyd Wright,Auditorium,"File:Norton Center For The Arts, Centre College, Walnut Street, Danville, KY - 51972700609.jpg",3930x2947
Frank Lloyd Wright,Auditorium,File:Charles Holloway - 89d4ed1b82.jpg,1000x1355
Frank Lloyd Wright,Gallery,"File:Frank Lloyd Wright, Chair and Stool.jpg",1000x779
Frank Lloyd Wright,Gallery,"File:Ngv design, frank lloyd wright, office chair larkin, 1904-06 01.JPG",1254x1711
Frank Lloyd Wright,Gallery,"File:Ngv design, frank lloyd wright, office chair larkin, 1904-06 02.JPG",1194x1675
Frank Lloyd Wright,Gallery,"File:Corning Museum of Glass - 20220412 - 34 - ""Tree of Life"" window originally installed in the Darwin D. Martin House, Buffalo, New York (Frank Lloyd Wright, 1904).jpg",2243x2989
Frank Lloyd Wright,Gallery,File:Metropolitan Museum of Art (08).JPG,1024x685
Frank Lloyd Wright,Gallery,File:Greg Dow-Circle Gallery-Jan 1989.jpg,1200x898
Frank Lloyd Wright,Gallery,File:Alex Rosenberg-Circle Gallery-Jan 1989.jpg,1200x1210
Frank Lloyd Wright,Gallery,File:Randy Simon-Circle Gallery-Jan 1989.jpg,1200x1129
Frank Lloyd Wright,Gallery,File:David Morgenstern-Circle Gallery-Jan 1989.jpg,2772x2048
Frank Lloyd Wright,Gallery,"File:Interior view of the Hollyhock House, Los Angeles, 1921 (shulman-1997-JS-218-ISLA).jpg",3835x4801
Frank Lloyd Wright,Gallery,"File:Interior view of the Hollyhock House, Los Angeles, 1921 (shulman-1997-JS-222-ISLA).jpg",4792x3854
Frank Lloyd Wright,Gallery,File:Weed Vase LACMA M.2002.154.jpg,891x2100
Frank Lloyd Wright,Gallery,File:WLA lacma 1920 oak table.jpg,1024x884
Frank Lloyd Wright,Gallery,File:Bernard Aboba 1989.jpg,930x1024
Frank Lloyd Wright,Gallery,File:Imperial Hotel Lobby Entrance 1 by Anonymous.jpg,1000x1522
Frank Lloyd Wright,Gallery,"File:""Untitled"" (Public Opinion), David Zwirmer Gallery.jpeg",4032x3024
Frank Lloyd Wright,Gallery,File:Franz Marc Lizards 1912 .jpg,451x449
Frank Lloyd Wright,Gallery,"File:Bernard Schwartz House- Two Rivers, WI - Flickr - MichaelSteeber (5).jpg",4032x3024
Frank Lloyd Wright,Gallery,"File:Mandalas At The Bernard Schwartz House- Two Rivers, WI - Flickr - MichaelSteeber.jpg",3024x4032
Frank Lloyd Wright,Gallery,"File:Bernard Schwartz House- Two Rivers, WI - Flickr - MichaelSteeber (6).jpg",4032x3024
Frank Lloyd Wright,Gallery,"File:Albert D. German Warehouse, Church Street and Haseltine Street, Richland Center, WI - 54220554627.jpg",2858x3811
Frank Lloyd Wright,Gallery,"File:Albert D. German Warehouse, Church Street and Haseltine Street, Richland Center, WI - 54221477956.jpg",4032x3024
Frank Lloyd Wright,Gallery,"File:Albert D. German Warehouse, Church Street and Haseltine Street, Richland Center, WI - 54221706448.jpg",4032x3024
Frank Lloyd Wright,Gallery,"File:Albert D. German Warehouse, Church Street and Haseltine Street, Richland Center, WI - 54221708664.jpg",3024x4032
Frank Lloyd Wright,Gallery,"File:Albert D. German Warehouse, Church Street and Haseltine Street, Richland Center, WI - 54221692469.jpg",3912x5216
Frank Lloyd Wright,Gallery,"File:Albert D. German Warehouse, Church Street and Haseltine Street, Richland Center, WI - 54221691818.jpg",2960x3947
Frank Lloyd Wright,Gallery,"File:Albert D. German Warehouse, Church Street and Haseltine Street, Richland Center, WI - 54221685878.jpg",3024x4032
Frank Lloyd Wright,Gallery,"File:Albert D. German Warehouse, Church Street and Haseltine Street, Richland Center, WI - 54221874045.jpg",4032x3024
Frank Lloyd Wright,Gallery,"File:Albert D. German Warehouse, Church Street and Haseltine Street, Richland Center, WI - 54221865345.jpg",2928x3904
Frank Lloyd Wright,Gallery,"File:Albert D. German Warehouse, Church Street and Haseltine Street, Richland Center, WI - 54221856205.jpg",2994x3992
Frank Lloyd Wright,Gallery,"File:Albert D. German Warehouse, Church Street and Haseltine Street, Richland Center, WI - 54221463891.jpg",2840x3787
Frank Lloyd Wright,Gallery,"File:Albert D. German Warehouse, Church Street and Haseltine Street, Richland Center, WI - 54221706548.jpg",4032x3024
Frank Lloyd Wright,Gallery,"File:Albert D. German Warehouse, Church Street and Haseltine Street, Richland Center, WI - 54220555192.jpg",3910x2932
Frank Lloyd Wright,Gallery,"File:Albert D. German Warehouse, Church Street and Haseltine Street, Richland Center, WI - 54220566687.jpg",5346x4009
Frank Lloyd Wright,Gallery,"File:Albert D. German Warehouse, Church Street and Haseltine Street, Richland Center, WI - 54221472771.jpg",4032x3024
Frank Lloyd Wright,Gallery,"File:Albert D. German Warehouse, Church Street and Haseltine Street, Richland Center, WI - 54221697668.jpg",3024x4032
Frank Lloyd Wright,Library,File:Frank Lloyd Wright LC-USZ62-36384.jpg,914x1500
Frank Lloyd Wright,Library,File:Frank Lloyd Wright portrait.jpg,2928x3735
Frank Lloyd Wright,Library,File:Frank Lloyd Wright NYWTS 2.jpg,2086x2670
Frank Lloyd Wright,Library,File:Frank Lloyd Wright NYWTS 3.jpg,2076x2646
Frank Lloyd Wright,Library,File:Frank Lloyd Wright with Crystal Heights plan.jpg,800x1020
Frank Lloyd Wright,Library,File:Frank Lloyd Wright Home Studio.jpg,960x760
Frank Lloyd Wright,Library,File:Frank Lloyd Wright and Robert Richman cph.3b13300.jpg,1516x1212
Frank Lloyd Wright,Library,File:Interior of Frank Lloyd Wright's Pope-Leighy house.jpg,4668x3255
Frank Lloyd Wright,Library,"File:Frank Lloyd Wright portrait, Los Angeles Daily News.jpg",4281x5408
Frank Lloyd Wright,Library,File:Frank Lloyd Wright and Daughter Iovanna - DPLA - 8b50309dfe193a968a60e09fdd1339bb.jpg,1874x2604
Frank Lloyd Wright,Library,File:Arrest of Frank Lloyd Wright at Tonka Cottage - DPLA - 6328ceb87d395ecfb2a557460f4935cc.jpg,4860x3570
Frank Lloyd Wright,Library,File:Frank Lloyd Wright NYWTS 1.jpg,2401x3000
Frank Lloyd Wright,Library,File:Frank Lloyd Wright NYWTS (cropped).jpg,2141x2759
Frank Lloyd Wright,Library,File:Frank Lloyd Wright NYWTS 4.jpg,2420x3000
Frank Lloyd Wright,Library,File:Wright dining table - HNT.jpg,2208x1650
Frank Lloyd Wright,Library,File:Wright - Heurtley reclining chair - side - HNT.jpg,1459x1683
Frank Lloyd Wright,Library,File:Wright - Reclining Chair - HNT.jpg,1996x1751
Frank Lloyd Wright,Library,File:Wright - Heurtley reclining chair - front - HNT.jpg,1610x1736
Frank Lloyd Wright,Library,File:Wright - Reclining Chair side - HNT.jpg,1797x1803
Frank Lloyd Wright,Library,File:Wright dining chair back - HNT.jpg,1768x3829
Frank Lloyd Wright,Library,File:Wright dining chair side - HNT.jpg,1150x2903
Frank Lloyd Wright,Library,"File:Frank Lloyd Wright's Lover, Dancer Olga Milanoff, with Their Baby Iovanna - DPLA - 06f324a4750374a8c010bd964220dce7.jpg",4745x3615
Frank Lloyd Wright,Library,"File:Frank Lloyd Wright designed house in Florence, Alabama LCCN2011631298.jpg",7397x5736
Frank Lloyd Wright,Library,"File:Frank Lloyd Wright designed house ""Wingspread"" in Racine, Wisconsin LCCN2011631321.jpg",9338x7378
Frank Lloyd Wright,Library,"File:Frank Lloyd Wright - V.C. Morris Gift Shop, SF - 1.jpg",4719x3710
Frank Lloyd Wright,Library,"File:Rosenbaum House, one of the residences created by Frank Lloyd Wright, Florence, Alabama LCCN2011633963.jpg",6574x5072
Frank Lloyd Wright,Library,File:Jane Lloyd-Jones.jpg,600x597
Frank Lloyd Wright,Library,File:FL Wright studio interior.jpg,843x652
Frank Lloyd Wright,Library,"File:Aerial view of John Gillins house, designed by Frank Lloyd Wright other view.jpg",674x532
Frank Lloyd Wright,Library,File:FL Wright Home playroom.jpg,787x964
Frank Lloyd Wright,Library,File:House on Lake Minnetonka Where Frank Lloyd Wright and a Lover Were Arrested on a Morals Charge - DPLA - 87d09b4befac69f739048c047ff663dc.jpg,5129x3947
Frank Lloyd Wright,Library,File:Frank Lloyd Wright Studio DSCN9797.jpg,4608x3456
Frank Lloyd Wright,Library,File:FL Wright Main House fireplace.jpg,969x762
Frank Lloyd Wright,Library,File:Frank Lloyd Wright Home.jpg,1024x768
Frank Lloyd Wright,Library,File:Frank Lloyd Wright Home playroom DSCN9790.jpg,4608x3456
Frank Lloyd Wright,Library,File:Frank Lloyd Wright Studio window DSCN9806.jpg,4608x3456
Frank Lloyd Wright,Office,File:Frank Lloyd Wright Studio office DSCN9807.jpg,3456x4608
Frank Lloyd Wright,Office,File:Frank Lloyd Wright Studio office DSCN9804.jpg,4608x3456
Frank Lloyd Wright,Office,File:Frank Lloyd Wright Trust Office DSCN9768.jpg,4608x3456
Frank Lloyd Wright,Office,"File:Desk chair by Frank Lloyd Wright, V&A London.jpg",2936x3618
Frank Lloyd Wright,Office,File:Interior of Frank Lloyd Wright's Pope-Leighy house.jpg,4668x3255
Frank Lloyd Wright,Office,"File:The Discovery, Use and Conservation of Natural Resources (Carl Sandberg and Frank Lloyd Wright), (Study for mural, Decatur, Illinois post office) SAAM-1974.28.304 1.jpg",2000x630
Frank Lloyd Wright,Office,File:Frank Lloyd Wright Chair 1903.jpg,1424x2382
Frank Lloyd Wright,Office,File:Peacock side chair - Frank Lloyd Wright (24895614317).jpg,1538x2500
Frank Lloyd Wright,Office,"File:Frank lloyd wright per steelcase inc., scrivania executive, racine WI 1936-39.jpg",2732x1744
Frank Lloyd Wright,Office,"File:Office chair by Frank Lloyd Wright, V&A London.jpg",3456x4576
Frank Lloyd Wright,Office,"File:Frank lloyd wright per metal office furniture company (oggi steelcase inc.), scrivania e sedia, grandrapids MI 1937-39.jpg",2488x1876
Frank Lloyd Wright,Office,"File:Ngv design, frank lloyd wright, office chair larkin, 1904-06 01.JPG",1254x1711
Frank Lloyd Wright,Office,"File:Ngv design, frank lloyd wright, office chair larkin, 1904-06 02.JPG",1194x1675
Frank Lloyd Wright,Office,"File:Frank lloyd wright, finestra di avery conley playhouse, 1912 ca.jpg",744x3204
Frank Lloyd Wright,Office,File:Frank Lloyd Wrights Pope-Leighey House (3377501763).jpg,1600x1200
Frank Lloyd Wright,Office,File:Imperial-Hotel-Tokyo-Plans-Design-Frank-Lloyd-Wright.png,2602x2185
Frank Lloyd Wright,Office,File:FrankLloydWright1966USstamp.jpg,140x162
Frank Lloyd Wright,Office,File:Jane Lloyd-Jones.jpg,600x597
Frank Lloyd Wright,Office,File:Ellen Lloyd Jones.jpg,600x597
Frank Lloyd Wright,Office,"File:Office chair for Larkin Building, Frank Lloyd Wright, probably made by Van Dorn Iron Works, Cleveland, steel with cast-iron base and rubber castors - Victoria and Albert Museum - London, England - DSC04564.jpg",3561x4612
Frank Lloyd Wright,Office,File:Historic National Road - Frank Lloyd Wright's Fallingwater - NARA - 7719312.jpg,737x492
Frank Lloyd Wright,Office,"File:Dr. Kenneth L. Meyers Medical Clinic, January 2023.jpg",4032x3024
Frank Lloyd Wright,Office,"File:Tree of Life Window from the Darwin D. Martin House, by Frank Lloyd Wright, designed 1904, clear, iridescent, and opalescent glass in brass canes - Chazen Museum of Art - DSC02441.JPG",3648x5472
